"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","DECIMALS_DISPLAYED","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:NDGAIN(1.0.1)","VCT.VSE_NUM.A","OBS_VALUE","St. Vincent and the Grenadines","Vulnerability score, Ecosystems","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","TUV.VSE_NUM.A","OBS_VALUE","Tuvalu","Vulnerability score, Ecosystems","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","PLW.VSE_NUM.A","OBS_VALUE","Palau, Republic of","Vulnerability score, Ecosystems","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","MCO.VSF_NUM.A","OBS_VALUE","Monaco","Vulnerability score, Food","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","MCO.NDGAIN_IX.A","OBS_VALUE","Monaco","IMF-Adapted ND-GAIN Index","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","AND.VSC_NUM.A","OBS_VALUE","Andorra, Principality of","Vulnerability score, Capacity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","NRU.VSE_NUM.A","OBS_VALUE","Naoero, Republic of","Vulnerability score, Ecosystems","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","NRU.RSS_NUM.A","OBS_VALUE","Naoero, Republic of","Readiness score, Social","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","LIE.VSE_NUM.A","OBS_VALUE","Liechtenstein, Principality of","Vulnerability score, Ecosystems","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","KNA.NDGAIN_IX.A","OBS_VALUE","St. Kitts and Nevis","IMF-Adapted ND-GAIN Index","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","MCO.VSE_NUM.A","OBS_VALUE","Monaco","Vulnerability score, Ecosystems","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","ROU.RSG_NUM.A","OBS_VALUE","Romania","Readiness score, Governance","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","TLS.VSC_NUM.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Vulnerability score, Capacity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","VCT.VSC_NUM.A","OBS_VALUE","St. Vincent and the Grenadines","Vulnerability score, Capacity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","LIE.VSF_NUM.A","OBS_VALUE","Liechtenstein, Principality of","Vulnerability score, Food","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","KIR.VSS_NUM.A","OBS_VALUE","Kiribati","Vulnerability score, Sensitivity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
"IMF.STA:NDGAIN(1.0.1)","TON.VSW_NUM.A","OBS_VALUE","Tonga","Vulnerability score, Water","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","","","","","","","","","",""
